Nombre;Sexe;Annee;Prenoms;Nombre total cumule par annee
17;F;2004;Cassandre;17
9;M;2004;Célian;9
130;F;2004;Charlotte;130
52;F;2004;Claire;52
7;F;2004;Clothilde;7
5;F;2004;Cynthia;5
21;F;2004;Elisabeth;21
30;F;2004;Estelle;30
32;F;2004;Eugénie;32
5;F;2004;Fantine;5
90;M;2004;Guillaume;90
16;M;2004;Gustave;16
6;F;2004;Hasna;6
5;M;2016;Valérian;5
11;M;2016;Walid;11
5;M;2017;Abderrahmane;5
6;F;2017;Aby;6
9;F;2017;Aïsha;9
5;F;2017;Albertine;5
13;F;2017;Aline;13
12;F;2017;Amalia;12
27;M;2017;Amaury;27
53;F;2017;Ambre;53
80;M;2017;Amir;80
7;M;2017;Andreas;7
251;M;2017;Arthur;251
6;F;2017;Avital;6
13;M;2017;Bakary;13
9;F;2017;Bertille;9
6;F;2017;Éléa;6
52;F;2017;Elena;52
9;F;2017;Elly;9
9;M;2017;Éloi;9
34;M;2017;Emmanuel;34
18;F;2017;Emmanuelle;18
22;F;2017;Emy;22
19;M;2004;Ilyes;19
22;F;2004;Irène;22
5;F;2004;Jessie;5
5;M;2004;Kamil;5
10;F;2004;Kiara;10
10;F;2004;Laëtitia;10
119;F;2004;Laura;119
7;M;2004;Lazare;7
26;F;2004;Léonie;26
9;F;2004;Liliane;9
91;F;2004;Lina;91
42;F;2004;Lise;42
7;F;2004;Loane;7
12;F;2004;Lucille;12
5;F;2004;Marie-Lou;5
27;M;2004;Marin;27
11;F;2017;Evy;11
54;M;2004;Marius;54
20;M;2017;Ezra;20
10;M;2004;Marko;10
8;M;2017;Filip;8
143;F;2004;Mathilde;143
30;F;2017;Hawa;30
79;M;2004;Mattéo;79
8;M;2017;Isaiah;8
9;M;2004;Melchior;9
31;F;2017;Isaure;31
47;F;2004;Morgane;47
96;M;2017;Ismaël;96
6;M;2004;Mory;6
28;M;2017;James;28
7;F;2004;Norah;7
48;M;2017;Joshua;48
16;M;2004;Owen;16
5;F;2017;Jude;5
10;F;2004;Paola;10
74;F;2017;Julia;74
14;M;2004;Paolo;14
6;F;2017;Layana;6
56;M;2004;Rayane;56
14;F;2017;Léane;14
97;F;2004;Romane;97
118;M;2017;Léon;118
61;M;2004;Ruben;61
47;M;2017;Léopold;47
96;M;2004;Samuel;96
10;M;2017;Luis;10
34;M;2004;Sofiane;34
21;M;2017;Lyam;21
42;F;2004;Stella;42
6;F;2017;Maelys;6
18;M;2004;Steven;18
8;M;2017;Marco;8
15;F;2004;Tatiana;15
121;M;2017;Martin;121
13;F;2004;Thelma;13
23;M;2017;Mathéo;23
15;F;2004;Toscane;15
8;M;2017;Matis;8
92;M;2004;Valentin;92
7;M;2017;Mattéo;7
11;F;2004;Valentina;11
7;M;2017;Matthew;7
19;M;2004;Wassim;19
12;F;2017;Maylis;12
66;M;2004;William;66
6;F;2017;Méline;6
8;F;2004;Yaël;8
6;M;2004;Yossef;6
7;M;2005;Abdel;7
13;M;2005;Alan;13
7;M;2005;Alec;7
23;F;2005;Alexia;23
10;F;2005;Aline;10
25;M;2005;Anatole;25
30;M;2005;Armand;30
15;M;2005;Aymen;15
30;M;2005;Bastien;30
6;M;2005;Brayan;6
6;F;2005;Camelia;6
209;F;2005;Camille;238
10;F;2005;Catherine;10
50;F;2005;Chiara;50
174;M;2005;Clément;174
5;F;2005;Dalva;5
31;M;2005;Damien;31
14;F;2005;Dounia;14
27;F;2005;Elena;27
9;F;2005;Éléonore;9
37;M;2017;Milo;37
15;M;2017;Mouhamed;15
5;F;2017;Nadine;5
16;M;2017;Nahil;16
21;F;2017;Nélia;21
7;F;2017;Nélya;7
91;M;2017;Noé;91
23;M;2005;Eliot;23
60;F;2017;Noémie;60
6;F;2005;Élise;6
17;F;2017;Noor;17
24;F;2005;Ella;24
14;M;2017;Olivier;14
27;M;2005;Eric;27
41;F;2017;Pia;41
5;M;2005;Ernest;5
19;M;2017;Romain;19
33;M;2005;Erwan;33
13;F;2017;Sienna;13
6;F;2005;Eurydice;6
14;F;2017;Soumaya;14
125;F;2005;Eva;125
8;F;2017;Suzie;8
8;F;2005;Fatim;8
7;F;2017;Tahel;7
8;F;2005;Fiona;8
25;M;2017;Yassine;25
239;M;2005;Gabriel;239
132;F;2018;Adèle;132
10;M;2005;Gaëtan;10
70;M;2018;Adrien;70
11;F;2005;Hajar;11
5;M;2018;Alioune;5
129;F;2005;Jade;129
28;M;2018;Ambroise;28
27;M;2005;Kévin;27
66;F;2018;Anaïs;66
28;M;2005;Lenny;28
32;M;2018;Antonin;32
27;M;2005;Liam;27
44;M;2018;Ayden;44
7;M;2005;Loïs;7
29;F;2018;Blanche;29
6;F;2005;Lylia;6
93;M;2018;Camille;93
6;F;2005;Maayane;6
39;M;2018;César;39
16;F;2005;Maïmouna;16
47;M;2018;Daniel;47
21;F;2005;Manel;21
5;M;2018;Demba;5
5;M;2005;Marlon;5
6;F;2018;Eleanor;6
106;M;2005;Martin;106
13;M;2018;Eliot;13
14;F;2005;Marwa;14
90;F;2018;Ella;90
5;M;2005;Matheo;5
24;F;2018;Ellie;24
5;F;2005;Matilda;5
11;M;2018;Emile;11
5;M;2005;Matthis;5
8;M;2018;Erwan;8
6;M;2018;Erwann;6
9;F;2018;Farah;9
60;M;2018;Gustave;60
93;M;2018;Ibrahim;93
117;F;2018;Iris;117
8;M;2018;Isaiah;8
22;M;2018;Ismael;22
38;F;2018;Jana;38
7;M;2005;Melvyn;7
24;M;2005;Milan;24
8;F;2005;Milena;8
36;M;2005;Milo;36
79;M;2005;Noah;79
12;M;2005;Oumar;12
11;M;2005;Pacôme;11
6;M;2005;Pascal;6
6;M;2005;Philéas;6
11;F;2005;Quitterie;11
27;F;2005;Raphaëlle;27
6;M;2005;Robert;6
26;M;2005;Roman;26
26;M;2005;Sami;26
5;F;2005;Swann;12
6;M;2005;Viktor;6
13;M;2006;Alan;13
83;M;2006;Augustin;83
50;F;2006;Ava;50
7;M;2006;Aviel;7
31;M;2018;Joshua;31
12;F;2006;Bianca;12
100;F;2018;Julia;100
19;M;2006;Bilal;19
5;F;2018;Kahina;5
11;F;2006;Colombe;11
37;M;2018;Kaïs;37
8;F;2006;Coralie;8
17;M;2018;Kamil;17
51;M;2006;Corentin;51
7;F;2018;Khadidiatou;7
29;M;2006;Dimitri;29
35;M;2018;Kylian;35
7;F;2006;Divine;7
20;F;2018;Lara;20
61;M;2006;Eliott;61
20;F;2018;Léana;20
5;F;2006;Elisheva;5
25;M;2018;Leo;25
14;M;2006;Elyes;14
9;M;2018;Levi;9
8;F;2006;Ema;8
55;F;2018;Lisa;55
282;F;2006;Emma;282
67;M;2018;Lucien;67
9;M;2006;Enguerrand;9
16;F;2018;Mahault;16
9;F;2006;Éva;9
25;F;2018;Maïa;25
56;F;2006;Fatoumata;56
5;F;2018;Maimouna;5
45;F;2006;Faustine;45
83;M;2018;Mathis;83
9;F;2006;Gaëlle;9
21;F;2018;Mina;21
11;F;2006;Grâce;11
16;M;2018;Muhammad;16
7;M;2006;Habib;7
5;F;2018;Naïs;5
31;M;2006;Hippolyte;31
18;F;2018;Nélia;18
10;M;2006;Ilias;10
15;F;2018;Neyla;15
19;F;2006;Isaure;19
7;F;2018;Ombeline;7
6;F;2006;Jennifer;6
5;F;2018;Samira;5
7;M;2006;Jimmy;7
5;F;2018;Scarlett;5
7;M;2018;Siméon;7
13;M;2018;Soren;13
28;F;2018;Stella;28
7;F;2018;Thalia;7
5;M;2018;Vassily;5
5;F;2018;Zeynab;5
371;M;2019;Gabriel;371
180;F;2019;Emma;180
128;M;2019;Antoine;128
71;M;2019;Théo;71
44;F;2019;Luna;44
41;F;2019;Maryam;41
37;F;2019;Hawa;37
32;M;2019;Jonas;32
30;F;2019;Joy;30
25;F;2019;Khadija;25
21;F;2019;Paloma;21
20;F;2019;Bérénice;20
20;F;2019;Théa;20
19;M;2019;Ilyas;19
19;M;2019;Ousmane;19
18;M;2019;Abdoul;18
18;M;2019;Nassim;18
17;F;2019;Angèle;17
17;F;2019;Assya;17
16;M;2019;Kassim;16
16;M;2019;Timothé;16
16;F;2019;Adélaïde;16
16;F;2019;Amélie;16
16;F;2019;Naïla;16
15;M;2019;Saul;15
15;F;2019;Athénaïs;15
15;F;2019;Nayla;15
14;M;2019;Aydan;14
14;M;2019;Ferdinand;14
13;M;2019;Elyas;13
13;M;2019;Muhammad;13
12;M;2019;Alix;12
12;M;2019;Zakarya;12
10;M;2019;Ayan;10
10;M;2019;Yahya;10
10;F;2019;Athéna;10
10;F;2019;Elina;10
9;M;2019;Bryan;9
9;M;2019;Malone;9
9;M;2019;Matisse;9
9;M;2019;Mory;9
9;F;2019;Hafsa;9
9;F;2019;Inna;9
9;F;2019;Maïwenn;9
9;F;2019;Rim;9
9;F;2019;Zoey;9
93;M;2006;Joseph;93
7;F;2006;Ketsia;7
13;F;2006;Laëtitia;13
8;M;2006;Lancelot;8
81;F;2006;Laura;81
5;F;2006;Léana;5
61;F;2006;Léna;61
13;M;2006;Loris;13
8;F;2006;Maelys;8
7;M;2006;Malick;7
18;F;2006;Marilou;18
23;F;2006;Mélanie;23
15;M;2006;Nathanaël;15
9;F;2006;Nayla;9
7;M;2006;Neil;7
9;F;2006;Nell;9
6;M;2006;Néo;6
20;M;2006;Omar;20
15;F;2006;Oumou;15
15;M;2006;Patrick;15
5;M;2006;Ramy;5
30;F;2006;Raphaëlle;30
5;F;2006;Rokhaya;5
23;M;2006;Sasha;23
10;F;2006;Shaïna;10
11;M;2006;Wesley;11
40;M;2006;Yacine;40
33;M;2006;Yann;33
5;F;2007;Abigaël;5
5;M;2007;Adonis;5
13;M;2007;Alassane;13
7;M;2007;Alpha;7
8;F;2007;Alya;8
6;M;2007;Amin;6
15;F;2007;Amina;15
11;F;2007;Anaé;11
13;F;2007;Angela;13
15;F;2007;Anissa;15
6;F;2007;Avril;6
6;M;2007;Badis;6
36;M;2007;Basile;36
8;M;2007;Bilel;8
195;F;2007;Camille;232
17;F;2007;Cléa;17
7;M;2007;Colin;7
7;M;2007;Cyrus;7
5;F;2007;Dana;5
73;F;2007;Diane;73
9;F;2007;Emily;9
28;F;2007;Estelle;28
6;M;2007;Eugène;6
11;M;2007;Ewan;11
5;F;2007;Félicité;5
5;F;2007;Gaëtane;5
13;M;2007;Gaspar;13
11;F;2007;Grace;11
5;M;2007;Hakim;5
5;M;2007;Ilyess;5
30;F;2007;Imane;30
40;M;2007;Isaac;40
18;F;2007;Isaure;18
16;M;2007;James;16
26;M;2007;Jérémie;26
5;M;2007;Léo-Paul;5
8;F;2007;Line;8
9;M;2007;Lior;9
5;F;2007;Loïs;10
30;F;2007;Lucile;30
5;F;2007;Lynda;5
45;F;2007;Maëlys;45
71;F;2007;Margot;71
16;F;2007;Mia;16
5;M;2007;Mohamed-Ali;5
20;M;2007;Mohammed;20
9;M;2007;Niels;9
68;F;2007;Océane;68
7;M;2007;Patrick;7
7;F;2007;Philomène;7
6;M;2007;Rodrigue;6
85;F;2007;Rose;85
7;F;2007;Ruth;7
23;M;2007;Ryan;23
25;F;2007;Salma;25
5;M;2007;Sekou;5
30;F;2007;Sixtine;30
6;M;2007;Tim;6
8;F;2007;Viviane;8
8;M;2007;Yani;8
14;M;2008;Aboubacar;14
88;M;2008;Alexis;88
8;F;2008;Aliya;8
6;M;2008;Alone;6
7;M;2008;Amadou;7
16;F;2008;Amel;16
9;F;2008;Amy;9
22;M;2008;Andrea;22
5;F;2008;Anjali;5
7;M;2008;Aylan;7
21;F;2008;Bérénice;21
13;M;2008;Bilel;13
40;M;2008;Camille;40
78;F;2008;Capucine;78
12;F;2008;Caroline;12
6;F;2008;Clélia;6
148;M;2008;Clément;148
5;F;2008;Cléophée;5
6;M;2008;Constant;6
5;M;2008;Dario;5
29;M;2008;Edgar;29
14;F;2008;Ela;14
7;F;2008;Eliette;7
5;F;2008;Erin;5
26;F;2008;Eve;26
19;F;2008;Flora;19
8;M;2008;Florent;8
82;F;2008;Gabrielle;82
5;M;2008;Gad;5
10;M;2008;Idriss;10
47;F;2008;Ines;47
44;M;2008;Ismaël;44
9;M;2008;Joaquim;9
7;F;2008;Johanna;7
10;M;2008;Jordan;10
6;M;2008;Kenzy;6
5;F;2008;Kimberly;5
6;F;2008;Lea;6
136;F;2008;Lina;136
11;F;2008;Liora;11
253;M;2008;Louis;253
5;F;2008;Lynda;5
7;F;2008;Lynn;7
7;M;2008;Mahé;7
11;F;2008;Malak;11
20;F;2008;Marguerite;20
24;F;2008;Marine;24
13;M;2008;Marwan;13
6;M;2008;Mateja;6
5;M;2008;Mathurin;5
7;M;2008;Matis;7
5;F;2008;Mélyna;5
9;M;2008;Nahil;9
13;M;2008;Naïm;13
7;M;2008;Nikita;7
42;M;2008;Noa;42
14;M;2008;Ousmane;14
14;F;2008;Philomène;14
8;M;2008;Rémy;8
6;M;2008;Rodrigue;6
17;F;2008;Rosalie;17
25;M;2008;Ryan;25
5;F;2008;Samia;5
9;F;2008;Satine;9
6;M;2008;Shaï;6
103;M;2008;Simon;103
7;F;2008;Soline;7
5;M;2008;Tao;5
5;F;2008;Téa;5
5;M;2008;Tomas;5
5;M;2008;Ugo;5
5;F;2008;Virginie;5
5;F;2008;Yara;5
11;M;2008;Yoann;11
6;M;2008;Yohann;6
7;M;2008;Zakarya;7
6;F;2009;Ada;6
11;M;2009;Adem;11
7;F;2009;Angie;7
131;F;2009;Anna;131
8;F;2009;Annaëlle;8
66;F;2009;Apolline;66
20;F;2009;Astrid;20
29;F;2009;Aurore;29
5;F;2009;Auxane;5
14;F;2009;Cassandre;14
137;F;2009;Charlotte;137
6;F;2009;Cindy;6
121;F;2009;Clémence;121
8;M;2009;Dany;8
5;M;2009;Diogo;5
14;F;2009;Dounia;14
31;M;2009;Edgar;31
6;F;2009;Eliana;6
14;F;2009;Elina;14
13;M;2009;Elyas;13
5;M;2009;Frédéric;5
25;F;2009;Giulia;25
5;F;2009;Heidi;5
6;M;2009;Hugues;6
5;F;2009;Ibtissam;5
5;F;2009;Jessie;5
25;F;2009;Judith;25
5;M;2009;Khaled;5
9;F;2009;Lahna;9
22;M;2009;Léandre;22
59;F;2009;Léna;59
8;F;2009;Leonor;8
6;F;2009;Liana;6
96;F;2009;Lisa;96
10;F;2009;Ludmila;10
7;F;2009;Maelle;7
11;F;2009;Malak;11
20;F;2009;Marguerite;20
121;F;2009;Marie;121
5;F;2009;Martha;5
7;M;2009;Marwen;7
5;F;2009;May;5
10;F;2009;Mayssa;10
20;F;2009;Mélina;20
15;M;2009;Mickaël;15
10;M;2009;Mouhamed;10
71;M;2009;Nicolas;71
19;M;2009;Oumar;19
11;M;2009;Pacôme;11
10;M;2009;Riyad;10
38;F;2009;Romy;38
28;M;2009;Sami;28
11;F;2009;Sandra;11
7;M;2009;Stéphane;7
5;F;2009;Suzie;5
7;F;2009;Talia;7
5;F;2009;Talya;5
21;F;2009;Tessa;21
35;M;2009;Titouan;35
5;M;2009;Warren;5
11;M;2009;Wesley;11
14;F;2009;Yaël;19
10;F;2009;Yousra;10
5;M;2009;Zéphyr;5
67;F;2010;Agathe;67
7;M;2010;Alassane;7
20;M;2010;Ambroise;20
7;F;2010;Amelia;7
29;F;2010;Ana;29
11;M;2010;Angelo;11
15;F;2010;Astrid;15
6;M;2010;Baudouin;6
8;F;2010;Catherine;8
7;F;2010;Célestine;7
28;F;2010;Célia;28
17;F;2010;Céline;17
73;M;2010;Charles;73
7;M;2010;Christ;7
12;M;2010;Christophe;12
20;F;2010;Dina;20
5;F;2010;Dora;5
19;M;2010;Eloi;19
11;M;2010;Emir;11
17;F;2010;Flore;17
6;M;2010;Hamidou;6
14;F;2010;Hana;14
29;F;2010;Hawa;29
19;M;2010;Ibrahima;19
32;M;2010;Ilian;32
9;F;2010;Isra;9
10;M;2010;Karl;10
13;M;2010;Kenny;13
6;M;2010;Killian;6
5;F;2010;Koumba;5
7;M;2010;Lazar;7
12;F;2010;Line;12
13;F;2010;Louison;13
8;M;2010;Louka;8
8;M;2010;Lubin;8
14;F;2010;Luce;14
53;F;2010;Madeleine;53
9;M;2010;Mahdi;9
13;F;2010;Maïmouna;13
11;F;2010;Marilou;11
45;M;2010;Marius;45
8;M;2010;Marouane;8
8;M;2010;Matisse;8
36;M;2010;Matteo;36
12;F;2010;Mayssa;12
6;M;2010;Melvin;6
9;F;2010;Michelle;9
26;M;2010;Moussa;26
11;M;2010;Moustapha;11
9;M;2010;Nikola;9
38;M;2010;Noa;38
97;M;2010;Noé;97
48;F;2010;Océane;48
6;F;2010;Priscille;6
6;M;2010;Rodrigue;6
73;M;2010;Romain;73
6;M;2010;Ron;6
8;F;2010;Safia;8
6;F;2010;Safiya;6
16;F;2010;Sana;16
6;F;2010;Soumaya;6
45;M;2010;Thibault;45
6;M;2010;Thierno;6
27;M;2010;Timéo;27
219;M;2010;Victor;219
5;M;2010;Willy;5
6;F;2010;Yael;6
5;F;2010;Yaëlle;5
13;M;2010;Yannick;13
5;F;2010;Youmna;5
19;M;2011;Abdoulaye;19
243;M;2011;Alexandre;243
6;F;2011;Alina;6
17;F;2011;Aliya;17
11;F;2011;Amélia;11
5;F;2011;Angel;5
8;M;2011;Ari;8
15;F;2011;Assa;15
7;F;2011;Auriane;7
10;F;2011;Bertille;10
184;F;2011;Camille;254
8;F;2011;Candice;8
12;F;2011;Carla;12
16;F;2011;Caroline;16
5;F;2011;Charlène;5
23;F;2011;Colombe;23
81;M;2011;Côme;81
5;F;2011;Cyrielle;5
20;M;2011;Dorian;20
51;F;2011;Eléonore;51
12;M;2011;Elio;12
5;M;2011;Éloi;5
6;F;2011;Elyssa;6
54;F;2011;Esther;54
32;F;2011;Eugénie;32
8;F;2011;Éva;8
16;M;2011;Ewen;16
11;F;2011;Fatou;11
12;M;2011;Florent;12
19;F;2011;Hana;19
30;F;2011;Imane;30
7;M;2011;Imrane;7
6;M;2011;Jayden;6
25;M;2011;Kaïs;25
6;F;2011;Keren;6
7;M;2011;Killian;7
22;M;2011;Léandre;22
13;F;2011;Lilya;13
24;M;2011;Loïc;24
7;M;2011;Loïs;7
38;F;2011;Madeleine;38
8;M;2011;Mael;8
17;F;2011;Maïmouna;17
141;F;2011;Manon;141
6;F;2011;Marina;6
6;M;2011;Matheo;6
23;M;2011;Matteo;23
7;M;2011;Mattia;7
11;F;2011;Méline;11
11;F;2011;Mellina;11
23;M;2011;Milan;23
11;M;2011;Nahil;11
5;F;2011;Niamé;5
6;M;2011;Nikola;6
5;M;2011;Noâm;5
8;F;2011;Noélie;8
6;M;2011;Nohan;6
10;F;2011;Ornella;10
115;M;2011;Oscar;115
70;F;2011;Pauline;70
10;M;2011;Philippe;10
14;M;2011;Robinson;14
8;M;2011;Ronan;8
9;F;2011;Roxanne;9
56;M;2011;Ruben;56
5;F;2011;Séléna;5
27;F;2011;Selma;27
5;F;2011;Shayna;5
107;M;2011;Simon;107
53;M;2011;Ulysse;53
5;F;2004;Adélaïde;5
6;F;2004;Adeline;6
12;M;2004;Adrian;12
14;M;2004;Alan;14
139;F;2004;Anaïs;139
12;F;2004;Ashley;12
31;F;2004;Audrey;31
72;M;2004;Augustin;72
6;M;2004;Aymane;6
5;F;2004;Charlie;12
51;F;2004;Chiara;51
10;M;2004;Clovis;10
6;F;2004;Dana;6
10;F;2004;Déborah;10
12;F;2004;Emily;12
18;F;2004;Emmanuelle;18
7;M;2004;Fares;7
16;F;2004;Flavie;16
12;F;2004;Flore;12
6;F;2004;Gabriella;6
9;M;2004;Gautier;9
6;M;2004;Henry;6
6;M;2004;Ilyass;6
6;F;2004;Kadidiatou;6
56;F;2004;Léna;56
8;M;2004;Leo;8
33;F;2004;Lila;33
11;F;2004;Liora;11
130;F;2004;Lou;130
25;F;2004;Lyna;25
10;F;2004;Maé;10
31;M;2004;Malo;31
12;F;2004;Maryam;12
30;F;2004;Maud;30
7;M;2004;Mayeul;7
8;F;2004;Mayssa;8
18;F;2004;Mila;18
15;F;2004;Mina;15
15;M;2004;Naël;15
24;M;2004;Omar;24
7;M;2004;Paul-Antoine;7
12;F;2004;Philomène;12
9;M;2004;Robinson;9
22;F;2004;Rosalie;22
27;F;2004;Salma;27
78;F;2004;Salomé;78
8;M;2004;Scott;8
19;F;2004;Sidonie;19
5;F;2004;Sira;5
6;M;2004;Tim;6
102;M;2004;Tom;102
11;M;2004;Vianney;11
6;M;2004;Yanni;6
17;M;2005;Abel;17
87;F;2005;Adèle;87
140;M;2005;Adrien;140
13;M;2005;Allan;13
7;F;2005;Alyssia;7
86;F;2005;Ambre;86
6;M;2005;Angel;6
55;M;2005;Antonin;55
6;F;2005;Aurélia;6
23;M;2005;Aymeric;23
6;F;2005;Célina;6
24;F;2005;Coline;24
6;F;2005;Coraline;6
42;M;2005;Daniel;42
10;F;2005;Eléa;10
10;F;2005;Elia;10
24;F;2005;Eloïse;24
77;F;2005;Emilie;77
6;F;2005;Erine;6
10;M;2005;Gaétan;10
9;M;2005;Gaspar;9
5;F;2005;Gloria;5
9;F;2005;Grâce;9
7;M;2005;Jonah;7
31;M;2005;Joshua;31
19;M;2005;Karl;19
25;M;2005;Killian;25
6;M;2005;Lancelot;6
5;M;2005;Lazar;5
16;F;2005;Lena;16
7;F;2005;Lévana;7
5;F;2005;Lia;5
8;F;2005;Louison;13
36;M;2005;Lucien;36
5;M;2005;Ludovic;5
20;F;2005;Maïssa;20
9;F;2005;Maïwenn;9
5;F;2005;Mariana;5
48;F;2005;Marion;48
11;F;2005;Marthe;11
19;M;2005;Matis;19
26;M;2005;Matteo;26
54;M;2005;Mattéo;54
5;M;2005;Mohammad;5
6;F;2005;Nicole;6
6;M;2005;Nil;6
248;M;2005;Paul;248
6;F;2005;Rim;6
92;F;2005;Romane;92
9;F;2005;Safa;9
7;F;2005;Shanna;7
86;M;2005;Simon;86
34;F;2005;Solène;34
13;M;2005;Souleymane;13
7;M;2005;Stan;7
7;M;2005;Swann;7
17;F;2005;Tara;17
10;M;2005;Thibaud;10
18;M;2005;Tiago;18
61;F;2005;Violette;61
5;M;2005;Yasser;5
9;M;2005;Zachary;9
6;M;2006;Abdou;6
23;M;2006;Adem;23
9;M;2006;Alassane;9
6;F;2006;Alba;6
5;M;2006;Alec;5
5;F;2006;Alessandra;5
29;F;2006;Alexia;29
6;M;2006;Alexy;6
38;F;2006;Alicia;38
14;M;2006;Allan;14
10;M;2006;Anas;10
6;F;2006;Anouck;6
5;F;2006;Arielle;5
8;F;2006;Asma;8
10;F;2006;Assa;10
20;M;2006;Ayoub;20
7;M;2006;Bilel;7
7;F;2006;Celia;7
17;M;2006;Christopher;17
10;F;2006;Cléa;10
17;F;2006;Clotilde;17
6;M;2006;Corto;6
5;M;2006;Dario;5
7;M;2006;Dominique;7
36;M;2006;Dorian;36
29;F;2006;Ella;29
39;M;2006;Emmanuel;39
6;F;2006;Erin;6
45;M;2006;Esteban;45
22;F;2006;Estelle;22
6;M;2006;Ewan;6
10;M;2006;Fares;10
78;F;2006;Héloïse;78
7;F;2006;Ilona;7
9;M;2006;Ismael;9
11;M;2006;Jeremy;11
13;M;2006;Johan;13
7;M;2006;John;7
23;M;2006;Jonas;23
15;M;2011;Yohan;15
7;F;2011;Ysée;7
14;M;2012;Abdoulaye;14
31;F;2012;Aïcha;31
10;M;2012;Alexander;10
32;F;2012;Alma;32
6;M;2012;Alphonse;6
13;F;2012;Alyssa;13
35;M;2012;Amaury;35
24;F;2012;Amélie;24
7;M;2012;Ange;7
83;F;2012;Apolline;83
17;M;2012;Ariel;17
30;M;2012;Arsène;30
6;M;2012;Ben;6
5;F;2012;Camelia;5
8;F;2012;Cyrielle;8
10;F;2012;Dalia;10
45;F;2012;Eléonore;45
12;F;2012;Eline;12
11;F;2012;Elissa;11
43;F;2012;Eloïse;43
7;F;2012;Emily;7
11;F;2012;Éva;11
59;M;2012;Evan;59
8;M;2012;Ewan;8
17;F;2012;Fatou;17
8;M;2012;Gary;8
24;M;2012;Georges;24
5;F;2012;Habiba;5
52;M;2012;Hadrien;52
23;M;2012;Hamza;23
13;F;2012;Hana;13
10;M;2012;Henry;10
5;M;2012;Iwan;5
15;M;2012;James;15
6;M;2012;Jayson;6
9;M;2012;Jim;9
120;M;2012;Joseph;120
12;M;2012;Khalil;12
7;M;2012;Kilian;7
5;F;2012;Laëtitia;5
11;F;2012;Lucia;11
65;M;2012;Lucien;65
25;M;2012;Luka;25
9;F;2012;Maelle;9
6;F;2012;Maïly;6
10;F;2012;Marthe;10
17;M;2012;Mateo;17
102;F;2012;Mathilde;102
9;M;2012;Mayeul;9
46;F;2012;Mia;46
61;F;2012;Noémie;61
5;M;2012;Oliver;5
9;F;2012;Oriane;9
31;F;2012;Paloma;31
45;F;2012;Romy;45
108;F;2012;Rose;108
7;F;2012;Sandra;7
32;F;2012;Selma;32
78;F;2012;Sofia;78
50;F;2012;Sophie;50
6;M;2012;Sylvain;6
5;F;2012;Tesnime;5
21;F;2012;Tess;21
81;M;2012;Valentin;81
35;M;2012;Wassim;35
9;F;2012;Wendy;9
10;F;2012;Yasmina;10
5;M;2012;Yossef;5
5;M;2012;Ziyad;5
14;M;2013;Adel;14
103;F;2013;Adèle;103
5;F;2013;Alycia;5
14;F;2013;Andréa;19
8;M;2013;Anes;8
13;F;2013;Ania;13
128;F;2013;Anna;128
8;F;2019;Louane;8
8;F;2019;Lynn;8
8;F;2019;Martha;8
8;F;2019;Zeynab;8
7;M;2019;Aden;7
7;M;2019;Nelson;7
7;F;2019;Selena;7
7;F;2019;Sonia;7
6;M;2019;Ron;6
6;M;2019;Sidy;6
6;F;2019;Calypso;6
6;F;2019;Evy;6
6;F;2019;Ivana;6
6;F;2019;Johanna;6
6;F;2019;Kadidia;6
6;F;2019;Lyanna;6
6;F;2019;Malak;6
6;F;2019;Myla;6
5;M;2019;Billy;5
5;M;2019;Kaïss;5
5;M;2019;Lewis;5
5;M;2019;Marley;5
5;M;2019;Silas;5
5;M;2019;Solan;5
5;M;2019;Ziad;5
5;F;2019;Anita;5
5;F;2019;Audrey;5
5;F;2019;Chana;5
5;F;2019;Élina;5
5;F;2019;Gaëlle;5
5;F;2019;Joey;5
5;F;2019;Luisa;5
5;F;2019;Maylis;5
147;F;2006;Juliette;147
5;M;2006;Leandro;5
25;M;2006;Liam;25
5;F;2006;Lilwenn;5
7;M;2006;Logan;7
95;F;2006;Lou;101
6;M;2006;Louis-Marie;6
16;M;2006;Luc;16
140;F;2006;Lucie;140
35;F;2006;Lucile;35
19;F;2006;Mahaut;19
12;F;2006;Marwa;12
49;M;2006;Mathéo;49
54;F;2006;Maya;54
14;F;2006;Melissa;14
32;M;2006;Milo;32
15;F;2006;Naomi;15
12;F;2006;Nawel;12
19;M;2006;Niels;19
13;F;2006;Nine;13
91;M;2006;Noah;91
22;M;2006;Octave;22
31;F;2006;Shirel;31
20;F;2006;Sixtine;20
18;F;2006;Tess;18
7;M;2006;Tidiane;7
49;M;2006;Titouan;49
77;F;2006;Victoire;77
14;F;2006;Yona;14
14;M;2007;Abdoulaye;14
11;M;2007;Aboubacar;11
47;M;2007;Amine;47
5;F;2007;Anaelle;5
9;F;2007;Anne;9
24;M;2007;Anthony;24
18;F;2007;Aurélie;18
5;F;2007;Auriane;5
89;M;2007;Axel;89
110;M;2007;Baptiste;110
29;M;2007;Bastien;29
5;M;2007;Calvin;5
20;F;2007;Candice;20
6;M;2007;Carl;6
18;F;2007;Cassandra;18
16;M;2007;Christophe;16
5;F;2007;Cyrielle;5
8;M;2007;Dario;8
6;F;2007;Deborah;6
28;M;2007;Dorian;28
21;F;2007;Eléa;21
18;F;2007;Elia;23
11;M;2007;Elio;11
15;F;2007;Elisabeth;15
59;F;2007;Elsa;59
